from_location_id,to_location_id,google_distance_km,sectional_tat
89,488,1805.124,
89,489,1701.863,
89,490,1359.997,
89,491,1425.007,
89,492,1655.535,
89,493,2112.675,
89,494,2184.425,
89,495,2426.045,
89,496,1082.381,
89,497,597.808,
89,498,1030.949,
89,499,2160.476,
89,500,2153.608,
89,501,1973.269,
89,502,536.311,
89,504,2469.056,
89,505,2472.645,
89,506,2199.104,
89,507,2010.696,
89,508,2495.095,
89,509,2656.23,
89,510,2617.015,
89,511,2523.323,
89,512,2119.906,
89,513,221.09,
89,514,438.72,
89,515,642.79,
89,516,842.747,
89,517,311.895,
89,518,1903.421,
89,519,1924.508,
89,521,1956.844,
89,522,1063.603,
89,523,988.585,
89,524,2511.018,
89,525,2339.477,
89,526,2453.638,
89,527,2909.079,
89,528,2660.744,
89,529,3207.272,
90,487,954.738,
90,488,697.19,
90,489,514.163,
90,490,1101.24,
90,491,1002.908,
90,492,842.493,
90,493,947.844,
90,494,988.197,
90,495,962.431,
90,496,1292.919,
90,497,1865.761,
90,498,1842.207,
90,499,722.531,
90,500,728.374,
90,501,872.308,
90,502,1981.776,
90,504,139.966,
90,505,143.555,
90,506,73.431,
90,507,304.535,
90,508,689.861,
90,509,711.78,
90,510,672.565,
90,511,909.995,
90,512,619.52,
90,513,2366.667,
90,514,2237.399,
90,515,1792.805,
90,516,1786.269,
90,517,2177.309,
90,518,1172.239,
90,519,1335.147,
90,521,778.327,
90,522,1557.645,
90,523,1678.17,
90,524,566.568,
90,525,412.977,
90,526,276.894,
90,527,1203.819,
90,528,955.484,
90,529,1502.012,
91,487,331.691,
91,488,597.081,
91,489,826.248,
91,490,1226.437,
91,491,1128.105,
91,492,718.522,
91,493,301.59,
91,494,341.943,
91,495,428.054,
91,496,1225.039,
91,497,1462.71,
91,498,1024.015,
91,499,136.655,
91,500,129.787,
91,501,409.279,
91,502,1578.725,
91,504,742.216,
91,505,792.402,
91,506,777.155,
91,507,1086.047,
91,508,1493.117,
91,509,1515.035,
91,510,1475.821,
91,511,1713.25,
91,512,1401.032,
91,513,2304.663,
91,514,2186.185,
91,515,1673.619,
91,516,1964.55,
91,517,1997.911,
91,518,1953.18,
91,519,1875.394,
91,521,439.781,
91,522,1766.187,
91,523,1736.372,
91,524,1369.823,
91,525,1216.232,
91,526,1122.507,
91,527,899.763,
91,528,651.428,
91,529,1197.955,
92,487,646.916,
92,488,532.49,
92,489,906.84,
92,490,1099.729,
92,491,1001.397,
92,492,591.815,
92,493,456.423,
92,494,528.173,
92,495,769.793,
92,496,1063.738,
92,497,1067.525,
92,498,628.831,
92,499,504.224,
92,500,497.356,
92,501,278.474,
92,502,1183.541,
92,504,1097.442,
92,505,1147.628,
92,506,1132.381,
92,507,1273.392,
92,508,1860.32,
92,509,1870.261,
92,510,1831.047,
92,511,2080.453,
92,512,1578.336,
92,513,1909.479,
92,514,1791.001,
92,515,1278.435,
92,516,1609.346,
92,517,1602.727,
92,518,1735.941,
92,519,1794.66,
92,521,394.913,
92,522,1626.501,
92,523,1573.455,
92,524,1725.049,
92,525,1571.458,
92,526,1477.733,
92,527,1252.826,
92,528,1004.491,
92,529,1551.019,
93,487,975.47,
93,488,701.34,
93,489,599.155,
93,490,1014.414,
93,491,916.082,
93,492,992.858,
93,493,968.576,
93,494,1008.929,
93,495,1049.606,
93,496,1206.093,
93,497,1778.935,
93,498,1755.381,
93,499,743.262,
93,500,749.105,
93,501,893.04,
93,502,1894.95,
93,504,227.14,
93,505,230.729,
93,506,146.445,
93,507,217.709,
93,508,624.778,
93,509,646.697,
93,510,607.482,
93,511,844.912,
93,512,532.694,
93,513,2279.841,
93,514,2150.573,
93,515,1705.979,
93,516,1699.443,
93,517,2090.483,
93,518,1084.841,
93,519,1248.321,
93,521,799.059,
93,522,1470.819,
93,523,1591.344,
93,524,501.485,
93,525,347.894,
93,526,271.525,
93,527,1290.994,
93,528,1042.659,
93,529,1589.187,
95,487,2034.308,
95,488,1665.332,
95,489,1562.071,
95,490,1279.665,
95,491,1285.215,
95,492,1515.743,
95,493,1843.814,
95,494,1915.564,
95,495,2157.185,
95,496,891.124,
95,497,328.947,
95,498,762.089,
95,499,1891.616,
95,500,1884.747,
95,501,1539.463,
95,502,227.623,
95,504,2329.264,
95,505,2332.853,
95,506,2059.311,
95,507,1870.904,
95,508,2472.822,
95,509,2516.438,
95,510,2477.223,
95,511,2501.05,
95,512,1980.113,
95,513,552.282,
95,514,688.564,
95,515,620.517,
95,516,820.474,
95,517,500.29,
95,518,1881.148,
95,519,1902.235,
95,521,1513.694,
95,522,1041.33,
95,523,966.312,
95,524,2371.226,
95,525,2199.684,
95,526,2313.845,
95,527,2640.218,
95,528,2391.883,
95,529,2938.411,
96,487,1417.487,
96,488,988.903,
96,489,1071.705,
96,490,789.299,
96,491,794.849,
96,492,839.313,
96,493,1226.993,
96,494,1298.743,
96,495,1540.364,
96,496,337.404,
96,497,297.741,
96,498,145.268,
96,499,1274.794,
96,500,1267.926,
96,501,922.642,
96,502,413.757,
96,504,1838.898,
96,505,1842.487,
96,506,1568.945,
96,507,1380.538,
96,508,1884.33,
96,509,2026.072,
96,510,1986.857,
96,511,2034.141,
96,512,1489.747,
96,513,1139.695,
96,514,1021.217,
96,515,508.651,
96,516,839.562,
96,517,832.943,
96,518,1603.069,
96,519,1624.155,
96,521,896.873,
96,522,856.717,
96,523,803.671,
96,524,1880.86,
96,525,1709.318,
96,526,1823.479,
96,527,2023.397,
96,528,1775.062,
96,529,2321.59,
97,487,1093.933,
97,488,655.946,
97,489,922.059,
97,490,1117.301,
97,491,934.9,
97,492,549.605,
97,493,903.439,
97,494,975.189,
97,495,1216.809,
97,496,621.956,
97,497,625.743,
97,498,187.049,
97,499,951.24,
97,500,944.372,
97,501,599.088,
97,502,741.759,
97,504,1283.483,
97,505,1343.871,
97,506,1312.981,
97,507,1287.763,
97,508,1874.691,
97,509,1933.297,
97,510,1894.082,
97,511,2094.824,
97,512,1592.707,
97,513,1467.697,
97,514,1349.219,
97,515,836.653,
97,516,1167.565,
97,517,1160.945,
97,518,1669.443,
97,519,1952.158,
97,521,573.318,
97,522,1184.72,
97,523,1131.673,
97,524,1788.085,
97,525,1616.544,
97,526,1730.705,
97,527,1699.843,
97,528,1451.508,
97,529,1998.035,
98,487,1683.379,
98,488,1427.92,
98,489,1074.075,
98,490,1489.334,
98,491,1391.002,
98,492,1467.778,
98,493,1676.485,
98,494,1716.838,
98,495,1726.915,
98,496,1681.013,
98,497,2253.855,
98,498,2230.301,
98,499,1451.172,
98,500,1457.015,
98,501,1600.95,
98,502,2369.87,
98,504,904.45,
98,505,908.039,
98,506,843.309,
98,507,701.552,
98,508,528.985,
98,509,304.035,
98,510,347.121,
98,511,644.125,
98,512,836.1,
98,513,2754.761,
98,514,2510.341,
98,515,2180.899,
98,516,2077.79,
98,517,2565.402,
98,518,1151.756,
98,519,1391.636,
98,521,1506.968,
98,522,1849.166,
98,523,1969.691,
98,524,204.68,
98,525,344.741,
98,526,322.589,
98,527,1968.303,
98,528,1719.968,
98,529,2266.496,
99,487,471.576,
99,488,627.491,
99,489,732.6,
99,490,1281.785,
99,491,1183.453,
99,492,809.287,
99,493,551.025,
99,494,591.378,
99,495,496.386,
99,496,1301.11,
99,497,1877.708,
99,498,1439.014,
99,499,325.712,
99,500,331.555,
99,501,597.481,
99,502,1993.724,
99,504,409.065,
99,505,439.023,
99,506,458.616,
99,507,852.479,
99,508,1229.892,
99,509,1251.811,
99,510,1212.596,
99,511,1450.026,
99,512,1167.464,
99,513,2483.166,
99,514,2353.898,
99,515,1909.304,
99,516,2036.717,
99,517,2293.807,
99,518,1712.269,
99,519,1883.091,
99,521,627.983,
99,522,1925.974,
99,523,1808.54,
99,524,1106.599,
99,525,953.007,
99,526,782.819,
99,527,737.774,
99,528,489.438,
99,529,1035.966,
103,487,2321.323,
103,488,1823.278,
103,489,1720.017,
103,490,1378.151,
103,491,1443.161,
103,492,1673.689,
103,493,2130.829,
103,494,2202.579,
103,495,2444.199,
103,496,1100.535,
103,497,615.961,
103,498,1049.103,
103,499,2178.63,
103,500,2171.762,
103,501,1991.422,
103,502,554.465,
103,504,2487.21,
103,505,2490.799,
103,506,2217.257,
103,507,2028.85,
103,508,2513.249,
103,509,2674.384,
103,510,2635.169,
103,511,2541.477,
103,512,2138.06,
103,513,190.697,
103,514,450.334,
103,515,660.944,
103,516,860.901,
103,517,323.508,
103,518,1921.575,
103,519,1942.662,
103,521,1974.998,
103,522,1081.756,
103,523,1006.739,
103,524,2529.172,
103,525,2357.631,
103,526,2471.792,
103,527,2927.233,
103,528,2678.898,
103,529,3225.426,
104,487,2186.644,
104,488,1811.041,
104,489,1707.78,
104,490,1365.913,
104,491,1430.924,
104,492,1661.452,
104,493,1996.15,
104,494,2067.9,
104,495,2309.521,
104,496,1088.298,
104,497,481.283,
104,498,914.425,
104,499,2043.951,
104,500,2037.083,
104,501,1691.799,
104,502,379.959,
104,504,2474.973,
104,505,2478.562,
104,506,2205.02,
104,507,2016.613,
104,508,2501.011,
104,509,2662.147,
104,510,2622.932,
104,511,2529.24,
104,512,2125.822,
104,513,384.373,
104,514,600.007,
104,515,648.706,
104,516,848.663,
104,517,528.479,
104,518,1909.338,
104,519,1930.424,
104,521,1666.03,
104,522,1069.519,
104,523,994.502,
104,524,2516.934,
104,525,2345.393,
104,526,2459.554,
104,527,2792.554,
104,528,2544.219,
104,529,3090.747,
105,487,406.165,
105,488,514.714,
105,489,693.314,
105,490,1144.07,
105,491,1045.738,
105,492,636.155,
105,493,399.27,
105,494,439.624,
105,495,500.857,
105,496,1142.672,
105,497,1534.691,
105,498,1095.997,
105,499,153.179,
105,500,115.75,
105,501,326.912,
105,502,1650.707,
105,504,628.632,
105,505,678.817,
105,506,663.57,
105,507,972.462,
105,508,1379.532,
105,509,1401.451,
105,510,1362.236,
105,511,1599.665,
105,512,1287.448,
105,513,2328.631,
105,514,2199.363,
105,515,1754.769,
105,516,1882.183,
105,517,2139.272,
105,518,1839.595,
105,519,1742.46,
105,521,357.414,
105,522,1683.82,
105,523,1654.005,
105,524,1256.238,
105,525,1102.647,
105,526,1008.922,
105,527,909.467,
105,528,661.132,
105,529,1207.66,
110,487,2330.006,
110,488,1918.315,
110,489,1815.054,
110,490,1473.188,
110,491,1538.198,
110,492,1768.726,
110,493,2139.512,
110,494,2211.262,
110,495,2452.882,
110,496,1195.572,
110,497,624.645,
110,498,1057.786,
110,499,2187.313,
110,500,2180.445,
110,501,1835.161,
110,502,523.321,
110,504,2582.247,
110,505,2585.836,
110,506,2312.294,
110,507,2123.887,
110,508,2608.286,
110,509,2769.421,
110,510,2730.206,
110,511,2636.514,
110,512,2233.097,
110,513,366.607,
110,514,644.181,
110,515,755.981,
110,516,955.938,
110,517,635.754,
110,518,2016.612,
110,519,2037.699,
110,521,2070.035,
110,522,1176.793,
110,523,1101.776,
110,524,2624.209,
110,525,2452.668,
110,526,2566.829,
110,527,2935.916,
110,528,2687.581,
110,529,3234.109,
114,487,650.86,
114,488,527.238,
114,489,446.615,
114,490,1086.172,
114,491,987.84,
114,492,673.929,
114,493,643.966,
114,494,684.319,
114,495,745.552,
114,496,1102.208,
114,497,1675.05,
114,498,1378.104,
114,499,418.653,
114,500,424.496,
114,501,595.565,
114,502,1791.065,
114,504,260.84,
114,505,321.228,
114,506,232.17,
114,507,541.063,
114,508,948.132,
114,509,970.051,
114,510,930.836,
114,511,1168.266,
114,512,856.048,
114,513,2175.956,
114,514,2046.688,
114,515,1602.094,
114,516,1868.615,
114,517,1986.598,
114,518,1408.195,
114,519,1571.675,
114,521,501.584,
114,522,1639.99,
114,523,1501.331,
114,524,824.839,
114,525,671.247,
114,526,577.523,
114,527,1003.129,
114,528,754.793,
114,529,1301.321,
117,487,1303.068,
117,488,1045.52,
117,489,884.919,
117,490,1300.178,
117,491,1201.846,
117,492,1278.622,
117,493,1296.174,
117,494,1336.527,
117,495,1305.367,
117,496,1491.857,
117,497,2064.699,
117,498,2041.145,
117,499,1070.861,
117,500,1076.703,
117,501,1220.638,
117,502,2180.714,
117,504,482.901,
117,505,420.121,
117,506,421.761,
117,507,535.707,
117,508,519.969,
117,509,419.583,
117,510,380.368,
117,511,746.184,
117,512,788.123,
117,513,2565.605,
117,514,2436.337,
117,515,1991.743,
117,516,2029.813,
117,517,2376.247,
117,518,1103.779,
117,519,1343.659,
117,521,1126.657,
117,522,1801.189,
117,523,1921.714,
117,524,190.932,
117,525,206.014,
117,526,73.48,
117,527,1546.755,
117,528,1298.419,
117,529,1844.947,
119,487,644.62,
119,488,507.72,
119,489,882.07,
119,490,1074.959,
119,491,976.627,
119,492,567.044,
119,493,454.126,
119,494,525.876,
119,495,767.497,
119,496,1074.444,
119,497,1078.232,
119,498,639.537,
119,499,501.928,
119,500,495.059,
119,501,253.704,
119,502,1194.247,
119,504,1095.146,
119,505,1145.332,
119,506,1054.975,
119,507,1248.622,
119,508,1835.549,
119,509,1792.856,
119,510,1753.641,
119,511,2055.683,
119,512,1553.565,
119,513,1920.185,
119,514,1801.707,
119,515,1289.141,
119,516,1620.053,
119,517,1613.433,
119,518,1711.17,
119,519,1769.889,
119,521,370.143,
119,522,1637.208,
119,523,1584.161,
119,524,1647.644,
119,525,1494.053,
119,526,1400.328,
119,527,1250.53,
119,528,1002.195,
119,529,1548.723,
121,487,769.891,
121,488,511.867,
121,489,370.548,
121,490,957.595,
121,491,859.263,
121,492,599.57,
121,493,762.996,
121,494,803.35,
121,495,864.583,
121,496,1026.141,
121,497,1598.983,
121,498,1280.334,
121,499,537.683,
121,500,543.526,
121,501,687.461,
121,502,1714.998,
121,504,166.065,
121,505,226.453,
121,506,123.861,
121,507,415.525,
121,508,822.594,
121,509,844.513,
121,510,805.298,
121,511,1042.728,
121,512,730.51,
121,513,2099.89,
121,514,1970.621,
121,515,1526.027,
121,516,1740.037,
121,517,1910.531,
121,518,1282.657,
121,519,1446.137,
121,521,593.479,
121,522,1511.413,
121,523,1425.264,
121,524,699.301,
121,525,545.709,
121,526,469.213,
121,527,1122.159,
121,528,873.824,
121,529,1420.352,
124,487,988.491,
124,488,112.659,
124,489,378.771,
124,490,547.767,
124,491,449.434,
124,492,39.852,
124,493,967.133,
124,494,1038.883,
124,495,1088.501,
124,496,546.368,
124,497,1231.421,
124,498,686.227,
124,499,740.823,
124,500,703.394,
124,501,274.932,
124,502,1347.436,
124,504,740.196,
124,505,800.584,
124,506,769.694,
124,507,745.323,
124,508,1332.251,
124,509,1390.857,
124,510,1351.642,
124,511,1552.384,
124,512,1050.267,
124,513,1732.327,
124,514,1603.059,
124,515,1158.465,
124,516,1285.879,
124,517,1542.969,
124,518,1183.978,
124,519,1242.697,
124,521,258.507,
124,522,1087.517,
124,523,1057.702,
124,524,1245.645,
124,525,1074.103,
124,526,1188.264,
124,527,1497.111,
124,528,1248.776,
124,529,1795.304,
126,487,1405.706,
126,488,603.537,
126,489,342.51,
126,490,360.076,
126,491,312.342,
126,492,569.994,
126,493,1398.812,
126,494,1439.165,
126,495,1632.923,
126,496,714.223,
126,497,1287.065,
126,498,1263.511,
126,499,1173.499,
126,500,1179.342,
126,501,887.728,
126,502,1403.08,
126,504,810.458,
126,505,814.046,
126,506,587.224,
126,507,352.097,
126,508,764.713,
126,509,982.535,
126,510,906.845,
126,511,875.339,
126,512,370.13,
126,513,1787.971,
126,514,1580.483,
126,515,1214.109,
126,516,1147.932,
126,517,1598.612,
126,518,668.867,
126,519,748.249,
126,521,871.303,
126,522,919.308,
126,523,1039.833,
126,524,825.811,
126,525,654.27,
126,526,769.383,
126,527,1874.311,
126,528,1625.976,
126,529,2172.504,
128,487,1793.289,
128,488,1311.949,
128,489,958.104,
128,490,735.851,
128,491,742.789,
128,492,1083.451,
128,493,1786.394,
128,494,1826.748,
128,495,1867.425,
128,496,1227.679,
128,497,1800.521,
128,498,1776.967,
128,499,1561.081,
128,500,1566.924,
128,501,1401.184,
128,502,1916.536,
128,504,1044.959,
128,505,1048.548,
128,506,964.264,
128,507,598.15,
128,508,433.649,
128,509,642.558,
128,510,646.21,
128,511,504.048,
128,512,298.531,
128,513,2026.099,
128,514,1662.091,
128,515,1540.404,
128,516,1229.54,
128,517,1665.619,
128,518,269.523,
128,519,436.592,
128,521,1460.714,
128,522,1000.916,
128,523,1121.441,
128,524,720.341,
128,525,680.549,
128,526,910.207,
128,527,2108.813,
128,528,1860.477,
128,529,2407.005,
131,487,1249.027,
131,488,965.695,
131,489,611.849,
131,490,1027.109,
131,491,928.776,
131,492,1005.553,
131,493,1242.133,
131,494,1282.486,
131,495,1292.563,
131,496,1218.787,
131,497,1791.629,
131,498,1768.075,
131,499,1016.82,
131,500,1022.663,
131,501,1166.597,
131,502,1907.645,
131,504,470.098,
131,505,473.687,
131,506,408.957,
131,507,239.327,
131,508,362.644,
131,509,393.787,
131,510,354.572,
131,511,582.778,
131,512,482.182,
131,513,2292.536,
131,514,2163.268,
131,515,1718.674,
131,516,1562.85,
131,517,2103.177,
131,518,845.021,
131,519,1084.901,
131,521,1072.616,
131,522,1334.226,
131,523,1454.751,
131,524,248.574,
131,525,89.998,
131,526,219.976,
131,527,1533.951,
131,528,1285.616,
131,529,1832.144,
133,487,1325.726,
133,488,1068.179,
133,489,830.248,
133,490,1245.508,
133,491,1147.175,
133,492,1223.952,
133,493,1318.832,
133,494,1359.186,
133,495,1328.025,
133,496,1437.186,
133,497,2010.028,
133,498,1986.474,
133,499,1093.519,
133,500,1099.362,
133,501,1243.297,
133,502,2126.044,
133,504,505.56,
133,505,442.78,
133,506,444.419,
133,507,457.726,
133,508,449.731,
133,509,349.345,
133,510,310.131,
133,511,675.946,
133,512,717.885,
133,513,2510.935,
133,514,2392.126,
133,515,1937.073,
133,516,1959.575,
133,517,2321.576,
133,518,1033.541,
133,519,1273.421,
133,521,1149.315,
133,522,1730.951,
133,523,1851.476,
133,524,120.694,
133,525,134.715,
133,526,92.965,
133,527,1569.413,
133,528,1321.078,
133,529,1867.606,
159,487,1422.886,
159,488,1167.428,
159,489,813.582,
159,490,1228.841,
159,491,1130.509,
159,492,1207.286,
159,493,1415.992,
159,494,1456.346,
159,495,1466.423,
159,496,1420.52,
159,497,1993.362,
159,498,1969.808,
159,499,1190.679,
159,500,1196.522,
159,501,1340.457,
159,502,2109.377,
159,504,643.957,
159,505,647.546,
159,506,582.817,
159,507,441.06,
159,508,304.628,
159,509,216.796,
159,510,177.581,
159,511,543.396,
159,512,572.783,
159,513,2494.269,
159,514,2247.023,
159,515,1920.406,
159,516,1814.473,
159,517,2304.91,
159,518,888.439,
159,519,1128.318,
159,521,1246.475,
159,522,1585.848,
159,523,1706.374,
159,524,58.503,
159,525,119.316,
159,526,241.443,
159,527,1707.81,
159,528,1459.475,
159,529,2006.003,
195,487,2499.622,
195,488,2001.577,
195,489,1898.316,
195,490,1556.45,
195,491,1621.46,
195,492,1851.988,
195,493,2309.128,
195,494,2380.878,
195,495,2622.498,
195,496,1278.834,
195,497,794.26,
195,498,1227.402,
195,499,2356.929,
195,500,2350.061,
195,501,2169.721,
195,502,732.764,
195,504,2665.509,
195,505,2669.098,
195,506,2395.556,
195,507,2207.149,
195,508,2691.547,
195,509,2852.683,
195,510,2813.468,
195,511,2719.776,
195,512,2316.359,
195,513,170.347,
195,514,399.876,
195,515,839.243,
195,516,1039.2,
195,517,501.807,
195,518,2099.874,
195,519,2120.961,
195,521,2153.296,
195,522,1260.055,
195,523,1185.038,
195,524,2707.471,
195,525,2535.929,
195,526,2650.091,
195,527,3105.532,
195,528,2857.197,
195,529,3403.724,
196,487,2357.106,
196,488,1552.74,
196,489,1449.478,
196,490,897.393,
196,491,982.455,
196,492,1403.15,
196,493,2166.612,
196,494,2238.362,
196,495,2479.982,
196,496,833.443,
196,497,860.381,
196,498,1084.886,
196,499,2186.775,
196,500,2149.346,
196,501,1720.884,
196,502,921.029,
196,504,2037.912,
196,505,2041.501,
196,506,1809.833,
196,507,1579.552,
196,508,1773.079,
196,509,1981.988,
196,510,1985.64,
196,511,1801.307,
196,512,1395.148,
196,513,583.244,
196,514,354.777,
196,515,393.039,
196,516,128.236,
196,517,518.253,
196,518,1181.405,
196,519,1202.492,
196,521,1704.459,
196,522,341.587,
196,523,266.569,
196,524,2059.771,
196,525,1881.725,
196,526,1996.837,
196,527,3101.765,
196,528,2853.43,
196,529,3399.958,
473,487,2489.354,
473,488,2054.341,
473,489,1951.08,
473,490,1609.214,
473,491,1674.224,
473,492,1904.752,
473,493,2298.86,
473,494,2370.61,
473,495,2612.23,
473,496,1331.598,
473,497,783.992,
473,498,1217.134,
473,499,2346.661,
473,500,2339.793,
473,501,1994.509,
473,502,682.668,
473,504,2718.273,
473,505,2721.862,
473,506,2448.321,
473,507,2259.913,
473,508,2744.312,
473,509,2905.447,
473,510,2866.233,
473,511,2772.54,
473,512,2369.123,
473,513,502.634,
473,514,780.208,
473,515,892.007,
473,516,1091.964,
473,517,771.78,
473,518,2152.638,
473,519,2173.725,
473,521,2206.061,
473,522,1312.82,
473,523,1237.802,
473,524,2760.235,
473,525,2588.694,
473,526,2702.855,
473,527,3095.264,
473,528,2846.929,
473,529,3393.456,
487,50,1657.071,
487,125,1920.319,
487,54,1712.754,
487,153,1846.865,
487,168,1587.824,
487,53,1778.215,
487,10,2107.786,
487,11,2066.349,
487,129,2039.594,
487,143,2422.617,
487,127,2299.601,
487,24,2041.224,
487,25,2127.101,
487,12,2073.859,
487,111,2217.523,
487,135,2210.134,
487,171,2218.769,
487,13,2147.319,
487,108,1790.539,
487,14,233.073,
487,15,1508.397,
487,16,820.951,
487,17,1728.402,
487,18,1597.612,
487,19,1516.542,
487,20,1887.785,
487,21,1321.496,
487,22,369.799,
487,23,2010.083,
487,87,1633.422,
487,89,2345.437,
487,90,984.263,
487,91,337.865,
487,92,646.642,
487,93,1004.597,
487,95,2036.304,
487,96,1419.963,
487,97,1096.898,
487,98,1709.037,
487,99,471.508,
487,103,2363.793,
487,104,2190.147,
487,105,435.621,
487,110,2332.782,
487,114,680.018,
487,117,1333.36,
487,119,644.599,
487,121,797.826,
487,124,1000.432,
487,126,1434.071,
487,128,1822.768,
487,131,1276.301,
487,133,1355.046,
487,159,1452.012,
487,195,2541.926,
487,196,2357.968,
487,473,2492.151,
487,487,0,
487,488,918.87,
487,489,1139.042,
487,490,1548.227,
487,491,1449.894,
487,492,1040.312,
487,493,198.357,
487,494,114.247,
487,495,173.995,
487,496,1707.625,
487,497,1711.413,
487,498,1272.719,
487,499,270.241,
487,500,312.97,
487,501,731.069,
487,502,1827.428,
487,504,895.007,
487,505,924.965,
487,506,912.186,
487,507,1221.079,
487,508,1628.148,
487,509,1650.067,
487,510,1610.852,
487,511,1848.282,
487,512,1536.064,
487,513,2553.366,
487,514,2434.888,
487,515,1922.323,
487,516,2253.234,
487,517,2246.615,
487,518,2088.211,
487,519,2251.691,
487,521,761.57,
487,522,2270.389,
487,523,2217.342,
487,524,1504.855,
487,525,1351.263,
487,526,1257.539,
487,527,657.028,
487,528,408.693,
487,529,955.221,
488,50,1372.78,
488,125,1636.028,
488,54,1428.463,
488,153,1562.574,
488,168,1303.533,
488,53,1493.924,
488,10,1228.697,
488,11,1150.706,
488,129,1077.959,
488,143,1496.564,
488,127,1405.324,
488,24,1145.113,
488,25,1230.991,
488,12,1476.611,
488,111,1621.552,
488,135,1422.831,
488,171,1680.079,
488,13,1171.747,
488,108,897.753,
488,14,908.554,
488,15,1159.713,
488,16,1566.647,
488,17,863.268,
488,18,792.323,
488,19,1298.097,
488,20,1515.468,
488,21,428.71,
488,22,1115.495,
488,23,1117.297,
488,87,1349.131,
488,89,1805.326,
488,90,697.263,
488,91,596.109,
488,92,532.208,
488,93,694.683,
488,95,1663.987,
488,96,950.323,
488,97,655.904,
488,98,1424.746,
488,99,662.273,
488,103,1823.683,
488,104,1809.27,
488,105,513.639,
488,110,1917.493,
488,114,527.102,
488,117,1046.361,
488,119,507.661,
488,121,511.743,
488,124,112.898,
488,126,603.443,
488,128,1311.89,
488,129,1077.959,
488,131,965.278,
488,133,1068.046,
488,159,1167.721,
488,195,2001.815,
488,196,1513.08,
488,473,2054.217,
488,487,907.114,
488,488,0,
488,489,331.742,
488,490,655.441,
488,491,557.109,
488,492,147.526,
488,493,947.718,
488,494,940.573,
488,495,1007.124,
488,496,654.043,
488,497,1339.096,
488,498,803.078,
488,499,659.446,
488,500,622.018,
488,501,255.518,
488,502,1455.111,
488,504,660.552,
488,505,720.939,
488,506,625.187,
488,507,720.242,
488,508,1307.169,
488,509,1365.776,
488,510,1326.561,
488,511,1527.303,
488,512,1025.185,
488,513,1840.002,
488,514,1710.734,
488,515,1266.14,
488,516,1393.554,
488,517,1650.643,
488,518,1264.277,
488,519,1343.659,
488,521,166.107,
488,522,1195.191,
488,523,1165.376,
488,524,1220.563,
488,525,1049.022,
488,526,970.539,
488,527,1402.724,
488,528,1154.389,
488,529,1700.917,
489,50,1018.952,
489,125,1282.2,
489,54,1074.635,
489,153,1208.746,
489,168,949.705,
489,53,1140.096,
489,10,941.66,
489,11,863.67,
489,129,947.269,
489,143,1209.527,
489,127,1118.287,
489,24,948.898,
489,25,1034.776,
489,12,1372.384,
489,111,1517.325,
489,135,1318.604,
489,171,1575.852,
489,13,1054.994,
489,108,776.459,
489,14,1137.497,
489,15,805.885,
489,16,1613.483,
489,17,759.041,
489,18,505.286,
489,19,944.269,
489,20,1411.241,
489,21,339.384,
489,22,1162.331,
489,23,996.002,
489,87,995.303,
489,89,1701.099,
489,90,514.307,
489,91,823.63,
489,92,870.174,
489,93,601.195,
489,95,1559.76,
489,96,1072.881,
489,97,885.201,
489,98,1070.918,
489,99,731.807,
489,103,1719.456,
489,104,1705.043,
489,105,691.998,
489,110,1813.266,
489,114,447.68,
489,117,885.177,
489,119,845.627,
489,121,370.351,
489,124,342.194,
489,126,341.746,
489,128,958.062,
489,129,947.269,
489,131,611.449,
489,133,830.266,
489,159,813.893,
489,195,1897.588,
489,196,1408.853,
489,473,1949.99,
489,487,1109.674,
489,488,331.762,
489,489,0,
489,490,534.146,
489,491,435.814,
489,492,337.284,
489,493,1102.78,
489,494,1143.134,
489,495,1204.366,
489,496,662.026,
489,497,1234.868,
489,498,1211.314,
489,499,877.467,
489,500,805.886,
489,501,593.484,
489,502,1350.884,
489,504,542.823,
489,505,603.211,
489,506,459.697,
489,507,366.414,
489,508,953.341,
489,509,1011.948,
489,510,972.733,
489,511,1173.475,
489,512,671.357,
489,513,1735.775,
489,514,1606.507,
489,515,1161.913,
489,516,1289.327,
489,517,1546.416,
489,518,977.24,
489,519,1056.622,
489,521,503.393,
489,522,1073.897,
489,523,1061.149,
489,524,866.735,
489,525,695.194,
489,526,809.355,
489,527,1449.561,
489,528,1201.225,
489,529,1747.753,
490,50,1444.38,
490,125,1707.628,
490,54,1500.064,
490,153,1634.174,
490,168,1375.133,
490,53,1565.525,
490,10,671.623,
490,11,554.358,
490,129,439.35,
490,143,923.585,
490,127,832.345,
490,24,490.455,
490,25,559.809,
490,12,1033.566,
490,111,1178.507,
490,135,872.431,
490,171,1237.034,
490,13,533.139,
490,108,259.145,
490,14,1473.073,
490,15,1231.314,
490,16,2477.978,
490,17,480.746,
490,18,355.484,
490,19,990.013,
490,20,1132.946,
490,21,225.828,
490,22,2026.826,
490,23,478.688,
490,87,1420.731,
490,89,1362.281,
490,90,1111.452,
490,91,1222.591,
490,92,1096.727,
490,93,1026.623,
490,95,1281.465,
490,96,794.586,
490,97,1020.47,
490,98,1496.346,
490,99,1382.519,
490,103,1380.638,
490,104,1366.225,
490,105,1140.121,
490,110,1474.448,
490,114,1098.392,
490,117,1310.605,
490,119,1072.18,
490,121,967.615,
